model_id,model_name,n_attempts,n_inferences,n_ok,n_fail,ok_rate,fail_rate,n_wd_late,wd_late_rate,n_wd_early,wd_early_rate,n_inference_incomplete,incomplete_rate,n_offload,offload_rate,n_urgent,urgent_rate,n_no_inference,no_inference_rate,infer_worst_ms,infer_overhead_max_ms,infer_mean_ms,infer_jitter_ms,process_max_ms,N_total,tp,fp,tn,fn,accuracy,precision,recall,f1,false_negative_rate,skipped_predictions,confusion_matrix
0,battery_overheat-cnn1d-v5_0001,85,85.0,85,0.0,1.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,17.854,1.723,2.7308235294117646,1.7387217020252048,19.561,84.0,0.0,0.0,79.0,5.0,0.9404761904761905,,0.0,,1.0,1.0,"[[TN=79, FP=0], [FN=5, TP=0]]"
