model_id,model_name,n_attempts,n_inferences,n_ok,n_fail,ok_rate,fail_rate,n_wd_late,wd_late_rate,n_wd_early,wd_early_rate,n_inference_incomplete,incomplete_rate,n_offload,offload_rate,n_urgent,urgent_rate,n_no_inference,no_inference_rate,infer_worst_ms,infer_overhead_max_ms,infer_mean_ms,infer_jitter_ms,process_max_ms,N_total,tp,fp,tn,fn,accuracy,precision,recall,f1,false_negative_rate,skipped_predictions,confusion_matrix
0,battery_overheat-cnn1d-v5_0001,98,97.0,97,1.0,0.9897959183673469,0.01020408163265306,0,0.0,0,0.0,1,0.01020408163265306,0,0.0,0,0.0,0,0.0,74.851,1.053,71.76670103092785,14.048755806644987,75.801,96.0,0.0,0.0,88.0,8.0,0.9166666666666666,,0.0,,1.0,1.0,"[[TN=88, FP=0], [FN=8, TP=0]]"
