model_id,model_name,n_attempts,n_inferences,n_ok,n_fail,ok_rate,fail_rate,n_wd_late,wd_late_rate,n_wd_early,wd_early_rate,n_inference_incomplete,incomplete_rate,n_offload,offload_rate,n_urgent,urgent_rate,n_no_inference,no_inference_rate,infer_worst_ms,infer_overhead_max_ms,infer_mean_ms,infer_jitter_ms,process_max_ms,N_total,tp,fp,tn,fn,accuracy,precision,recall,f1,false_negative_rate,skipped_predictions,confusion_matrix
0,battery_overheat-cnn1d-v5_0022,3270,179.0,179,3091.0,0.05474006116207951,0.9452599388379205,0,0.0,0,0.0,0,0.0,0,0.0,3091,0.9452599388379205,0,0.0,473005.912,0.723,221624.22117877097,142618.70879632814,473006.571,178.0,0.0,0.0,73.0,105.0,0.4101123595505618,,0.0,,1.0,1.0,"[[TN=73, FP=0], [FN=105, TP=0]]"
