iB): DRAM
I (365) heap_init: At 3FFE0440 len 00003AE0 (14 KiB): D/IRAM
I (371) heap_init: At 3FFE4350 len 0001BCB0 (111 KiB): D/IRAM
I (376) heap_init: At 4008C1AC len 00013E54 (79 KiB): IRAM
W (383) spi_flash: Detected boya flash chip but using generic driver. For optimal functionality, enable `SPI_FLASH_SUPPORT_BOYA_CHIP` in menuconfig
I (395) spi_flash: detected chip: generic
I (398) spi_flash: flash io: dio
W (401) spi_flash: Detected size(4096k) larger than the size in the binary image header(2048k). Using the size in the binary image heade0,MODEL_MEM,battery_overheat-cnn1d-v5_0001,59944,100,0.982204,0,1,0x3f442420

Accepted models: 1
554170,27,-1,554110,316040,171312,171312
604114,27,-1,604105,316040,171312,171312
654110,27,-1,654102,316040,171312,171312
804107,4,-1,804101,0,0,0
804209,5,-1,804101,171312,171312,0
804329,6,-1,804101,50,0,0
804479,7,-1,804101,171228,171228,0
804634,8,-1,804101,0,0,0
804762,9,-1,804101,1,0,0
804884,11,-1,804101,1,1,0
804960,12,-1,804101,0,0,0
805057,13,-1,804101,1,0,0
805186,16,0,804101,60804101,60904101,60098932
805333,17,0,804101,0,0,0
805426,20,0,804101,171192,171172,0
904103,4,-1,904101,0,0,0
904205,5,-1,904101,171192,171172,0
904290,6,-1,904101,11,0,0
904399,7,-1,904101,171148,171148,0
904510,8,-1,904101,0,0,0
904594,9,-1,904101,1,0,0
904685,11,-1,904101,1,1,0
904757,12,-1,904101,0,0,0
1004103,4,-1,1004101,0,0,0
1004208,5,-1,1004101,171112,171112,0
1004307,6,-1,1004101,40,0,0
1004419,7,-1,1004101,171040,171040,0
1004532,8,-1,1004101,0,0,0
1004620,9,-1,1004101,1,0,0
1004713,11,-1,1004101,1,2,0
1004787,12,-1,1004101,0,0,0
1104103,4,-1,1104101,0,0,0
1104204,5,-1,1104101,171004,170996,0
1104291,6,-1,1104101,21,0,0
1104399,7,-1,1104101,170948,170948,0
1104512,8,-1,1104101,0,0,0
1104599,9,-1,1104101,1,0,0
1104692,11,-1,1104101,1,3,0
1104767,12,-1,1104101,0,0,0
1204103,4,-1,1204101,0,0,0
1204204,5,-1,1204101,170912,170912,0
1204287,6,-1,1204101,1,0,0
1204394,7,-1,1204101,170868,170868,0
1204507,8,-1,1204101,0,0,0
1204594,9,-1,1204101,1,0,0
1204687,11,-1,1204101,1,4,0
1204762,12,-1,1204101,0,0,0
1304103,4,-1,1304101,0,0,0
1304204,5,-1,1304101,170832,170832,0
1304291,6,-1,1304101,10,0,0
1304399,7,-1,1304101,170788,170788,0
1304512,8,-1,1304101,0,0,0
1304599,9,-1,1304101,1,0,0
1304692,11,-1,1304101,1,5,0
1304767,12,-1,1304101,0,0,0
1404103,4,-1,1404101,0,0,0
1404204,5,-1,1404101,170752,170752,0
1404287,6,-1,1404101,1,0,0
1404394,7,-1,1404101,170708,170708,0
1404507,8,-1,1404101,0,0,0
1404594,9,-1,1404101,1,0,0
1404687,11,-1,1404101,1,6,0
1404762,12,-1,1404101,0,0,0
1504103,4,-1,1504101,0,0,0
1504204,5,-1,1504101,170672,170672,0
1504287,6,-1,1504101,21,0,0
1504395,7,-1,1504101,170616,170616,0
1504509,8,-1,1504101,0,0,0
1504596,9,-1,1504101,1,0,0
1504689,11,-1,1504101,1,7,0
1504764,12,-1,1504101,0,0,0
1604103,4,-1,1604101,0,0,0
1604204,5,-1,1604101,170580,170580,0
1604291,6,-1,1604101,1,0,0
1604398,7,-1,1604101,170536,170536,0
1604511,8,-1,1604101,0,0,0
1604598,9,-1,1604101,1,0,0
1604691,11,-1,1604101,1,8,0
1604766,12,-1,1604101,0,0,0
1704103,4,-1,1704101,0,0,0
1704204,5,-1,1704101,170500,170500,0
1704287,6,-1,1704101,12,0,0
1704395,7,-1,1704101,170456,170456,0
1704509,8,-1,1704101,0,0,0
1704596,9,-1,1704101,1,0,0
1704689,11,-1,1704101,1,9,0
1704763,12,-1,1704101,0,0,0
1804103,4,-1,1804101,0,0,0
1804204,5,-1,1804101,170420,170420,0
1804295,6,-1,1804101,5,0,0
1804402,7,-1,1804101,170376,170376,0
1804515,8,-1,1804101,0,0,0
1804603,9,-1,1804101,1,0,0
1804696,11,-1,1804101,1,10,0
1804772,12,-1,1804101,0,0,0
1904103,4,-1,1904101,0,0,0
1904204,5,-1,1904101,170340,170340,0
1904287,6,-1,1904101,1,0,0
1904394,7,-1,1904101,170296,170296,0
1904508,8,-1,1904101,0,0,0
1904595,9,-1,1904101,1,0,0
1904688,11,-1,1904101,1,11,0
1904764,12,-1,1904101,0,0,0
2004103,4,-1,2004101,0,0,0
2004204,5,-1,2004101,170260,170260,0
2004291,6,-1,2004101,27,0,0
2004399,7,-1,2004101,170200,170200,0
2004513,8,-1,2004101,0,0,0
2004600,9,-1,2004101,1,0,0
2004693,11,-1,2004101,1,12,0
2004769,12,-1,2004101,0,0,0
2104103,4,-1,2104101,0,0,0
2104204,5,-1,2104101,170164,170164,0
2104291,6,-1,2104101,9,0,0
2104398,7,-1,2104101,170120,170120,0
2104512,8,-1,2104101,0,0,0
2104599,9,-1,2104101,1,0,0
2104692,11,-1,2104101,1,13,0
2104768,12,-1,2104101,0,0,0
2204103,4,-1,2204101,0,0,0
2204204,5,-1,2204101,170084,170084,0
2204287,6,-1,2204101,1,0,0
2204394,7,-1,2204101,170040,170040,0
2204508,8,-1,2204101,0,0,0
2204595,9,-1,2204101,1,0,0
2204688,11,-1,2204101,1,14,0
2204764,12,-1,2204101,0,0,0
2304103,4,-1,2304101,0,0,0
2304204,5,-1,2304101,170004,170004,0
2304287,6,-1,2304101,1,0,0
2304394,7,-1,2304101,169960,169960,0
2304508,8,-1,2304101,0,0,0
2304595,9,-1,2304101,1,0,0
2304688,11,-1,2304101,1,15,0
2304764,12,-1,2304101,0,0,0
2404103,4,-1,2404101,0,0,0
2404204,5,-1,2404101,169924,169924,0
2404287,6,-1,2404101,0,0,0
2504103,4,-1,2504101,0,0,0
2504204,5,-1,2504101,169924,169924,0
2504287,6,-1,2504101,8,0,0
2504394,7,-1,2504101,169880,169880,0
2504508,8,-1,2504101,0,0,0
2504595,9,-1,2504101,1,0,0
2504688,11,-1,2504101,1,16,0
2504764,12,-1,2504101,0,0,0
2604103,4,-1,2604101,0,0,0
2604204,5,-1,2604101,169844,169844,0
2604295,6,-1,2604101,1,0,0
2604401,7,-1,2604101,169800,169800,0
2604516,8,-1,2604101,0,0,0
2604603,9,-1,2604101,1,0,0
2604696,11,-1,2604101,1,17,0
2604772,12,-1,2604101,0,0,0
2704103,4,-1,2704101,0,0,0
