model_id,model_name,n_attempts,n_inferences,n_ok,n_fail,ok_rate,fail_rate,n_wd_late,wd_late_rate,n_wd_early,wd_early_rate,n_inference_incomplete,incomplete_rate,n_offload,offload_rate,n_urgent,urgent_rate,n_no_inference,no_inference_rate,infer_worst_ms,infer_overhead_max_ms,infer_mean_ms,infer_jitter_ms,process_max_ms,N_total,tp,fp,tn,fn,accuracy,precision,recall,f1,false_negative_rate,skipped_predictions,confusion_matrix
0,battery_overheat-cnn1d-v5_0001,73,73.0,73,0.0,1.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,20.54,1.828,3.4141643835616438,2.2702577248765405,22.368,72.0,0.0,0.0,69.0,3.0,0.9583333333333334,,0.0,,1.0,1.0,"[[TN=69, FP=0], [FN=3, TP=0]]"
