1437120,4,-1,1437112,0,0,0
1437330,5,-1,1437112,170788,170788,0
1437496,6,-1,1437112,1,0,0
1437646,7,-1,1437112,170744,170744,0
1437802,8,-1,1437112,0,0,0
1437916,2,0,1437,0,0,0
1438011,9,-1,1437112,0,1,0
1438185,12,-1,1437112,0,0,0
1537161,4,-1,1537154,0,0,0
1537295,5,-1,1537154,170744,170728,0
1537369,6,-1,1537154,21,0,0
1537451,7,-1,1537154,170688,170688,0
1537532,8,-1,1537154,0,0,0
1537588,9,-1,1537154,1,0,0
1537754,11,-1,1537154,1,5,0
1537813,12,-1,1537154,0,0,0
1637156,4,-1,1637148,0,0,0
1637355,5,-1,1637148,170652,170652,0
1637517,6,-1,1637148,1,0,0
1637679,7,-1,1637148,170608,170608,0
1637835,8,-1,1637148,0,0,0
1637938,2,0,1637,0,0,0
1638032,9,-1,1637148,0,1,0
1638176,12,-1,1637148,0,0,0
1737149,4,-1,1737142,0,0,0
1737316,5,-1,1737142,170608,170592,0
1737410,6,-1,1737142,12,0,0
1737492,7,-1,1737142,170564,170564,0
1737569,8,-1,1737142,0,0,0
1737625,9,-1,1737142,1,0,0
1737697,11,-1,1737142,1,6,0
1737754,12,-1,1737142,0,0,0
1837166,4,-1,1837159,0,0,0
1837360,5,-1,1837159,170528,170528,0
1837524,6,-1,1837159,5,0,0
1837677,7,-1,1837159,170484,170484,0
1837840,8,-1,1837159,0,0,0
1837968,9,-1,1837159,1,0,0
1838163,11,-1,1837159,1,7,0
1838303,12,-1,1837159,0,0,0
1937167,4,-1,1937162,0,0,0
1937358,5,-1,1937162,170448,170448,0
1937532,6,-1,1937162,1,0,0
1937703,7,-1,1937162,170404,170404,0
1937873,8,-1,1937162,0,0,0
1938007,9,-1,1937162,1,0,0
1938158,11,-1,1937162,1,8,0
1938297,12,-1,1937162,0,0,0
2038415,4,-1,2038409,0,0,0
2038609,5,-1,2038409,170368,170368,0
2038769,6,-1,2038409,27,0,0
2038921,7,-1,2038409,170308,170308,0
2039114,8,-1,2038409,0,0,0
2039219,9,-1,2038409,1,0,0
2039337,11,-1,2038409,1,9,0
2039450,12,-1,2038409,0,0,0
2137162,4,-1,2137154,0,0,0
2137377,5,-1,2137154,170272,170272,0
2137527,6,-1,2137154,9,0,0
2137665,7,-1,2137154,170228,170228,0
2137850,8,-1,2137154,0,0,0
2137973,2,0,2137,0,0,0
2138127,9,-1,2137154,0,1,0
2138245,12,-1,2137154,0,0,0
2237161,4,-1,2237154,0,0,0
2237378,5,-1,2237154,170228,170212,0
2237524,6,-1,2237154,1,0,0
2237679,7,-1,2237154,170184,170184,0
2237854,8,-1,2237154,0,0,0
2237984,9,-1,2237154,1,0,0
2238294,11,-1,2237154,1,10,0
2238433,12,-1,2237154,0,0,0
2337253,4,-1,2337246,0,0,0
2337454,5,-1,2337246,170148,170148,0
2337596,6,-1,2337246,1,0,0
2337727,7,-1,2337246,170104,170104,0
2337904,8,-1,2337246,0,0,0
2338020,9,-1,2337246,1,0,0
2338251,11,-1,2337246,1,11,0
2338368,12,-1,2337246,0,0,0
2437168,4,-1,2437161,0,0,0
2437397,5,-1,2437161,170068,170068,0
2437556,6,-1,2437161,0,0,0
2537108,4,-1,2537101,0,0,0
2537245,5,-1,2537101,170068,170068,0
2537322,6,-1,2537101,8,0,0
2537397,7,-1,2537101,170024,170024,0
2537475,8,-1,2537101,0,0,0
2537531,9,-1,2537101,1,0,0
2537591,11,-1,2537101,1,12,0
2537648,12,-1,2537101,0,0,0
2637158,4,-1,2637150,0,0,0
2637360,5,-1,2637150,169988,169988,0
2637493,6,-1,2637150,1,0,0
2637625,7,-1,2637150,169944,169944,0
2637773,8,-1,2637150,0,0,0
2637877,9,-1,2637150,1,0,0
2638041,11,-1,2637150,1,13,0
2638195,12,-1,2637150,0,0,0
2737128,4,-1,2737121,0,0,0
2737308,5,-1,2737121,169908,169908,0
2737386,6,-1,2737121,23,0,0
2737460,7,-1,2737121,169852,169852,0
2737538,8,-1,2737121,0,0,0
2737596,2,0,2737,0,0,0
2737642,9,-1,2737121,0,1,0
2737692,12,-1,2737121,0,0,0
2837102,4,-1,2837098,0,0,0
2837200,5,-1,2837098,169852,169824,0
2837265,6,-1,2837098,17,0,0
2837373,7,-1,2837098,169800,169800,0
2837448,8,-1,2837098,0,0,0
2837504,9,-1,2837098,1,0,0
2837560,11,-1,2837098,1,14,0
2837617,12,-1,2837098,0,0,0
